,season,round,position,constructorId,points,wins
1496,1970,2,2,mclaren-ford,12.0,0
1497,1970,2,3,brabham,9.0,1
1498,1970,2,4,team_lotus,5.0,0
1499,1970,2,5,matra,3.0,0
1500,1970,2,6,brm,0.0,0
1501,1970,2,7,ferrari,0.0,0
1502,1970,2,8,tomaso,0.0,0
1503,1970,2,9,mclaren-alfa_romeo,0.0,0
1504,1970,3,1,brabham,15.0,1
1505,1970,3,2,mclaren-ford,15.0,0
1506,1970,3,3,team_lotus,14.0,1
1507,1970,3,4,march,13.0,1
1508,1970,3,5,matra,7.0,0
1509,1970,3,6,brm,1.0,0
1510,1970,3,7,tomaso,0.0,0
1511,1970,3,8,ferrari,0.0,0
1512,1970,3,9,mclaren-alfa_romeo,0.0,0
1513,1970,4,1,march,19.0,1
1514,1970,4,2,brabham,17.0,1
1515,1970,4,3,mclaren-ford,15.0,0
1516,1970,4,4,team_lotus,14.0,1
1517,1970,4,5,matra,11.0,0
1518,1970,4,6,brm,10.0,1
1519,1970,4,7,ferrari,3.0,0
1520,1970,4,8,tomaso,0.0,0
1521,1970,4,9,mclaren-alfa_romeo,0.0,0
1522,1970,5,1,march,25.0,1
1523,1970,5,2,team_lotus,23.0,2
1524,1970,5,3,brabham,17.0,1
1525,1970,5,4,mclaren-ford,16.0,0
1526,1970,5,5,matra,13.0,0
1527,1970,5,6,brm,10.0,1
1528,1970,5,7,ferrari,7.0,0
1529,1970,5,8,tomaso,0.0,0
1530,1970,5,9,mclaren-alfa_romeo,0.0,0
1531,1970,5,10,bellasi,0.0,0
1532,1970,6,1,team_lotus,32.0,3
1533,1970,6,2,march,31.0,1
1534,1970,6,3,brabham,21.0,1
1535,1970,6,4,mclaren-ford,19.0,0
1536,1970,6,5,matra,15.0,0
1537,1970,6,6,brm,10.0,1
1538,1970,6,7,ferrari,7.0,0
1539,1970,6,8,tomaso,0.0,0
1540,1970,6,9,mclaren-alfa_romeo,0.0,0
1541,1970,6,10,bellasi,0.0,0
1542,1970,7,1,team_lotus,41.0,4
1543,1970,7,2,march,33.0,1
1544,1970,7,3,brabham,27.0,1
1545,1970,7,4,mclaren-ford,23.0,0
1546,1970,7,5,matra,15.0,0
1547,1970,7,6,brm,10.0,1
1548,1970,7,7,ferrari,10.0,0
1549,1970,7,8,tomaso,0.0,0
1550,1970,7,9,mclaren-alfa_romeo,0.0,0
1551,1970,7,10,surtees,0.0,0
1552,1970,7,11,bellasi,0.0,0
1553,1970,8,1,team_lotus,50.0,5
1554,1970,8,2,march,33.0,1
1555,1970,8,3,brabham,29.0,1
1556,1970,8,4,mclaren-ford,27.0,0
1557,1970,8,5,ferrari,16.0,0
1558,1970,8,6,matra,16.0,0
1559,1970,8,7,brm,10.0,1
1560,1970,8,8,surtees,0.0,0
1561,1970,8,9,tomaso,0.0,0
1562,1970,8,10,mclaren-alfa_romeo,0.0,0
1563,1970,8,11,bellasi,0.0,0
1564,1970,9,1,team_lotus,50.0,5
1565,1970,9,2,march,33.0,1
1566,1970,9,3,brabham,33.0,1
1567,1970,9,4,mclaren-ford,27.0,0
1568,1970,9,5,ferrari,25.0,1
1569,1970,9,6,matra,17.0,0
1570,1970,9,7,brm,13.0,1
1571,1970,9,8,surtees,0.0,0
1572,1970,9,9,mclaren-alfa_romeo,0.0,0
1573,1970,9,10,tomaso,0.0,0
1574,1970,9,11,bellasi,0.0,0
1575,1970,10,1,team_lotus,50.0,5
1576,1970,10,2,march,39.0,1
1577,1970,10,3,brabham,35.0,1
1578,1970,10,4,ferrari,34.0,2
1579,1970,10,5,mclaren-ford,30.0,0
1580,1970,10,6,matra,21.0,0
1581,1970,10,7,brm,13.0,1
1582,1970,10,8,mclaren-alfa_romeo,0.0,0
1583,1970,10,9,surtees,0.0,0
1584,1970,10,10,tomaso,0.0,0
1585,1970,10,11,bellasi,0.0,0
1586,1970,11,1,team_lotus,50.0,5
1587,1970,11,2,ferrari,43.0,3
1588,1970,11,3,march,43.0,1
1589,1970,11,4,brabham,35.0,1
1590,1970,11,5,mclaren-ford,31.0,0
1591,1970,11,6,matra,21.0,0
1592,1970,11,7,brm,16.0,1
1593,1970,11,8,surtees,2.0,0
1594,1970,11,9,mclaren-alfa_romeo,0.0,0
1595,1970,11,10,tomaso,0.0,0
1596,1970,11,11,tyrrell,0.0,0
1597,1970,11,12,bellasi,0.0,0
1598,1970,12,1,team_lotus,59.0,6
1599,1970,12,2,ferrari,46.0,3
1600,1970,12,3,march,45.0,1
1601,1970,12,4,brabham,35.0,1
1602,1970,12,5,mclaren-ford,31.0,0
1603,1970,12,6,brm,22.0,1
1604,1970,12,7,matra,21.0,0
1605,1970,12,8,surtees,3.0,0
1606,1970,12,9,mclaren-alfa_romeo,0.0,0
1607,1970,12,10,tomaso,0.0,0
1608,1970,12,11,tyrrell,0.0,0
1609,1970,12,12,bellasi,0.0,0
1610,1970,13,1,team_lotus,59.0,6
1611,1970,13,2,ferrari,52.0,4
1612,1970,13,3,march,48.0,1
1613,1970,13,4,brabham,35.0,1
1614,1970,13,5,mclaren-ford,35.0,0
1615,1970,13,6,brm,23.0,1
1616,1970,13,7,matra,23.0,0
1617,1970,13,8,surtees,3.0,0
1618,1970,13,9,mclaren-alfa_romeo,0.0,0
1619,1970,13,10,tomaso,0.0,0
1620,1970,13,11,tyrrell,0.0,0
1621,1970,13,12,bellasi,0.0,0
1622,1971,1,1,ferrari,9.0,1
1623,1971,1,2,tyrrell,6.0,0
1624,1971,1,3,lotus-ford,3.0,0
1625,1971,1,4,matra,2.0,0
1626,1971,1,5,mclaren,1.0,0
1627,1971,1,6,surtees,0.0,0
1628,1971,1,7,brabham,0.0,0
1629,1971,1,8,march-ford,0.0,0
1630,1971,1,9,march-alfa_romeo,0.0,0
1631,1971,1,10,brm,0.0,0
1632,1971,2,1,ferrari,15.0,1
1633,1971,2,2,tyrrell,15.0,1
1634,1971,2,3,matra,6.0,0
1635,1971,2,4,brm,3.0,0
1636,1971,2,5,lotus-ford,3.0,0
1637,1971,2,6,mclaren,3.0,0
1638,1971,2,7,surtees,0.0,0
1639,1971,2,8,brabham,0.0,0
1640,1971,2,9,march-ford,0.0,0
1641,1971,2,10,march-alfa_romeo,0.0,0
1642,1971,3,1,tyrrell,24.0,2
1643,1971,3,2,ferrari,19.0,1
1644,1971,3,3,march-ford,6.0,0
1645,1971,3,4,matra,6.0,0
1646,1971,3,5,mclaren,6.0,0
1647,1971,3,6,lotus-ford,5.0,0
1648,1971,3,7,brm,3.0,0
1649,1971,3,8,surtees,1.0,0
1650,1971,3,9,brabham,0.0,0
1651,1971,3,10,march-alfa_romeo,0.0,0
1652,1971,4,1,ferrari,28.0,2
1653,1971,4,2,tyrrell,24.0,2
1654,1971,4,3,brm,9.0,0
1655,1971,4,4,march-ford,9.0,0
1656,1971,4,5,matra,6.0,0
1657,1971,4,6,mclaren,6.0,0
1658,1971,4,7,lotus-ford,5.0,0
1659,1971,4,8,surtees,3.0,0
1660,1971,4,9,brabham,0.0,0
1661,1971,4,10,march-alfa_romeo,0.0,0
1662,1971,4,11,lotus-pw,0.0,0
1663,1971,5,1,tyrrell,33.0,3
1664,1971,5,2,ferrari,28.0,2
1665,1971,5,3,brm,12.0,0
1666,1971,5,4,march-ford,9.0,0
1667,1971,5,5,lotus-ford,9.0,0
1668,1971,5,6,matra,8.0,0
1669,1971,5,7,mclaren,6.0,0
1670,1971,5,8,surtees,3.0,0
1671,1971,5,9,brabham,0.0,0
1672,1971,5,10,march-alfa_romeo,0.0,0
1673,1971,5,11,lotus-pw,0.0,0
1674,1971,6,1,tyrrell,42.0,4
1675,1971,6,2,ferrari,28.0,2
1676,1971,6,3,march-ford,15.0,0
1677,1971,6,4,lotus-ford,13.0,0
1678,1971,6,5,brm,12.0,0
1679,1971,6,6,matra,8.0,0
1680,1971,6,7,mclaren,6.0,0
1681,1971,6,8,surtees,5.0,0
1682,1971,6,9,brabham,0.0,0
1683,1971,6,10,march-alfa_romeo,0.0,0
1684,1971,6,11,lotus-pw,0.0,0
1685,1971,7,1,tyrrell,51.0,5
1686,1971,7,2,ferrari,32.0,2
1687,1971,7,3,march-ford,17.0,0
1688,1971,7,4,lotus-ford,13.0,0
1689,1971,7,5,brm,12.0,0
1690,1971,7,6,matra,8.0,0
1691,1971,7,7,mclaren,6.0,0
1692,1971,7,8,surtees,5.0,0
1693,1971,7,9,brabham,1.0,0
1694,1971,7,10,march-alfa_romeo,0.0,0
1695,1971,7,11,lotus-pw,0.0,0
1696,1971,8,1,tyrrell,51.0,5
1697,1971,8,2,ferrari,32.0,2
1698,1971,8,3,brm,21.0,1
1699,1971,8,4,lotus-ford,19.0,0
1700,1971,8,5,march-ford,18.0,0
1701,1971,8,6,matra,8.0,0
1702,1971,8,7,mclaren,6.0,0
1703,1971,8,8,brabham,5.0,0
1704,1971,8,9,surtees,5.0,0
1705,1971,8,10,march-alfa_romeo,0.0,0
1706,1971,8,11,lotus-pw,0.0,0
1707,1971,9,1,tyrrell,55.0,5
1708,1971,9,2,ferrari,32.0,2
1709,1971,9,3,brm,30.0,2
1710,1971,9,4,march-ford,24.0,0
1711,1971,9,5,lotus-ford,19.0,0
1712,1971,9,6,matra,9.0,0
1713,1971,9,7,surtees,8.0,0
1714,1971,9,8,mclaren,6.0,0
1715,1971,9,9,brabham,5.0,0
1716,1971,9,10,lotus-pw,0.0,0
1717,1971,9,11,march-alfa_romeo,0.0,0
1718,1971,9,12,bellasi,0.0,0
1719,1971,10,1,tyrrell,64.0,6
1720,1971,10,2,ferrari,32.0,2
1721,1971,10,3,brm,30.0,2
1722,1971,10,4,march-ford,30.0,0
1723,1971,10,5,lotus-ford,21.0,0
1724,1971,10,6,mclaren,10.0,0
1725,1971,10,7,matra,9.0,0
1726,1971,10,8,surtees,8.0,0
1727,1971,10,9,brabham,5.0,0
1728,1971,10,10,lotus-pw,0.0,0
1729,1971,10,11,march-alfa_romeo,0.0,0
1730,1971,10,12,bellasi,0.0,0
1731,1971,11,1,tyrrell,73.0,7
1732,1971,11,2,brm,36.0,2
1733,1971,11,3,ferrari,33.0,2
1734,1971,11,4,march-ford,33.0,0
1735,1971,11,5,lotus-ford,21.0,0
1736,1971,11,6,mclaren,10.0,0
1737,1971,11,7,matra,9.0,0
1738,1971,11,8,surtees,8.0,0
1739,1971,11,9,brabham,5.0,0
1740,1971,11,10,lotus-pw,0.0,0
1741,1971,11,11,march-alfa_romeo,0.0,0
1742,1971,11,12,bellasi,0.0,0
1743,1972,1,1,tyrrell,9.0,1
1744,1972,1,2,mclaren,6.0,0
1745,1972,1,3,ferrari,4.0,0
1746,1972,1,4,surtees,2.0,0
1747,1972,1,5,march,1.0,0
1748,1972,1,6,brabham,0.0,0
1749,1972,1,7,brm,0.0,0
1750,1972,1,8,team_lotus,0.0,0
1751,1972,1,9,matra,0.0,0
1752,1972,2,1,mclaren,15.0,1
1753,1972,2,2,tyrrell,9.0,1
1754,1972,2,3,ferrari,7.0,0
1755,1972,2,4,team_lotus,6.0,0
1756,1972,2,5,march,3.0,0
1757,1972,2,6,surtees,2.0,0
1758,1972,2,7,brabham,1.0,0
1759,1972,2,8,brm,0.0,0
1760,1972,2,9,matra,0.0,0
1761,1972,3,1,mclaren,17.0,1
1762,1972,3,2,team_lotus,15.0,1
1763,1972,3,3,ferrari,13.0,0
1764,1972,3,4,tyrrell,9.0,1
1765,1972,3,5,surtees,5.0,0
1766,1972,3,6,march,4.0,0
1767,1972,3,7,brabham,1.0,0
1768,1972,3,8,brm,0.0,0
1769,1972,3,9,matra,0.0,0
1770,1972,4,1,mclaren,19.0,1
1771,1972,4,2,team_lotus,19.0,1
1772,1972,4,3,ferrari,19.0,0
1773,1972,4,4,tyrrell,12.0,1
1774,1972,4,5,brm,9.0,1
1775,1972,4,6,surtees,5.0,0
1776,1972,4,7,march,4.0,0
1777,1972,4,8,brabham,1.0,0
1778,1972,4,9,matra,1.0,0
1779,1972,5,1,team_lotus,28.0,2
1780,1972,5,2,mclaren,23.0,1
1781,1972,5,3,ferrari,19.0,0
1782,1972,5,4,tyrrell,18.0,1
1783,1972,5,5,brm,9.0,1
1784,1972,5,6,surtees,8.0,0
1785,1972,5,7,march,6.0,0
1786,1972,5,8,matra,2.0,0
1787,1972,5,9,brabham,1.0,0
1788,1972,5,10,tecno,0.0,0
1789,1972,6,1,team_lotus,34.0,2
1790,1972,6,2,tyrrell,27.0,2
1791,1972,6,3,mclaren,23.0,1
1792,1972,6,4,ferrari,19.0,0
1793,1972,6,5,brm,9.0,1
1794,1972,6,6,surtees,9.0,0
1795,1972,6,7,march,8.0,0
1796,1972,6,8,matra,6.0,0
1797,1972,6,9,brabham,1.0,0
1798,1972,6,10,tecno,0.0,0
1799,1972,7,1,team_lotus,43.0,3
1800,1972,7,2,tyrrell,33.0,2
1801,1972,7,3,mclaren,27.0,1
1802,1972,7,4,ferrari,20.0,0
1803,1972,7,5,brm,9.0,1
1804,1972,7,6,matra,9.0,0
1805,1972,7,7,surtees,9.0,0
1806,1972,7,8,march,8.0,0
1807,1972,7,9,brabham,1.0,0
1808,1972,7,10,tecno,0.0,0
1809,1972,7,11,politoys,0.0,0
1810,1972,8,1,team_lotus,43.0,3
1811,1972,8,2,tyrrell,33.0,2
1812,1972,8,3,ferrari,29.0,1
1813,1972,8,4,mclaren,29.0,1
1814,1972,8,5,brm,12.0,1
1815,1972,8,6,march,12.0,0
1816,1972,8,7,matra,9.0,0
1817,1972,8,8,surtees,9.0,0
1818,1972,8,9,brabham,2.0,0
1819,1972,8,10,tecno,0.0,0
1820,1972,8,11,politoys,0.0,0
1821,1972,9,1,team_lotus,52.0,4
1822,1972,9,2,mclaren,35.0,1
1823,1972,9,3,tyrrell,33.0,2
1824,1972,9,4,ferrari,29.0,1
1825,1972,9,5,brm,13.0,1
1826,1972,9,6,march,12.0,0
1827,1972,9,7,surtees,12.0,0
1828,1972,9,8,matra,11.0,0
1829,1972,9,9,brabham,2.0,0
1830,1972,9,10,tecno,0.0,0
1831,1972,9,11,connew,0.0,0
1832,1972,9,12,politoys,0.0,0
1833,1972,10,1,team_lotus,61.0,5
1834,1972,10,2,mclaren,39.0,1
1835,1972,10,3,tyrrell,33.0,2
1836,1972,10,4,ferrari,29.0,1
1837,1972,10,5,surtees,18.0,0
1838,1972,10,6,brm,14.0,1
1839,1972,10,7,march,12.0,0
1840,1972,10,8,matra,11.0,0
1841,1972,10,9,brabham,4.0,0
1842,1972,10,10,tecno,0.0,0
1843,1972,10,11,connew,0.0,0
1844,1972,10,12,politoys,0.0,0
1845,1972,11,1,team_lotus,61.0,5
1846,1972,11,2,mclaren,45.0,1
1847,1972,11,3,tyrrell,42.0,3
1848,1972,11,4,ferrari,31.0,1
1849,1972,11,5,surtees,18.0,0
1850,1972,11,6,brm,14.0,1
1851,1972,11,7,matra,12.0,0
1852,1972,11,8,march,12.0,0
1853,1972,11,9,brabham,7.0,0
1854,1972,11,10,tecno,0.0,0
1855,1972,11,11,connew,0.0,0
1856,1972,11,12,politoys,0.0,0
1857,1972,12,1,team_lotus,61.0,5
1858,1972,12,2,tyrrell,51.0,4
1859,1972,12,3,mclaren,47.0,1
1860,1972,12,4,ferrari,33.0,1
1861,1972,12,5,surtees,18.0,0
1862,1972,12,6,march,15.0,0
1863,1972,12,7,brm,14.0,1
1864,1972,12,8,matra,12.0,0
1865,1972,12,9,brabham,7.0,0
1866,1972,12,10,tecno,0.0,0
1867,1972,12,11,connew,0.0,0
1868,1972,12,12,politoys,0.0,0
1869,1973,1,1,team_lotus,9.0,1
1870,1973,1,2,tyrrell,6.0,0
1871,1973,1,3,ferrari,3.0,0
1872,1973,1,4,mclaren,2.0,0
1873,1973,1,5,brabham,1.0,0
1874,1973,1,6,brm,0.0,0
1875,1973,1,7,march,0.0,0
1876,1973,1,8,iso_marlboro,0.0,0
1877,1973,1,9,surtees,0.0,0
1878,1973,2,1,team_lotus,18.0,2
1879,1973,2,2,tyrrell,12.0,0
1880,1973,2,3,mclaren,6.0,0
1881,1973,2,4,ferrari,6.0,0
1882,1973,2,5,brm,1.0,0
1883,1973,2,6,brabham,1.0,0
1884,1973,2,7,iso_marlboro,0.0,0
1885,1973,2,8,march,0.0,0
1886,1973,2,9,surtees,0.0,0
1887,1973,3,1,team_lotus,22.0,2
1888,1973,3,2,tyrrell,21.0,1
1889,1973,3,3,mclaren,12.0,0
1890,1973,3,4,ferrari,9.0,0
1891,1973,3,5,brm,1.0,0
1892,1973,3,6,brabham,1.0,0
1893,1973,3,7,shadow,1.0,0
1894,1973,3,8,iso_marlboro,0.0,0
1895,1973,3,9,surtees,0.0,0
1896,1973,3,10,march,0.0,0
1897,1973,4,1,team_lotus,31.0,3
1898,1973,4,2,tyrrell,27.0,1
1899,1973,4,3,mclaren,15.0,0
1900,1973,4,4,ferrari,9.0,0
1901,1973,4,5,shadow,5.0,0
1902,1973,4,6,brm,3.0,0
1903,1973,4,7,brabham,1.0,0
1904,1973,4,8,march,0.0,0
1905,1973,4,9,iso_marlboro,0.0,0
1906,1973,4,10,surtees,0.0,0
1907,1973,5,1,tyrrell,36.0,2
1908,1973,5,2,team_lotus,35.0,3
1909,1973,5,3,mclaren,15.0,0
1910,1973,5,4,ferrari,9.0,0
1911,1973,5,5,shadow,5.0,0
1912,1973,5,6,brm,5.0,0
1913,1973,5,7,brabham,4.0,0
1914,1973,5,8,tecno,1.0,0
1915,1973,5,9,march,0.0,0
1916,1973,5,10,iso_marlboro,0.0,0
1917,1973,5,11,surtees,0.0,0
1918,1973,6,1,tyrrell,39.0,3
1919,1973,6,2,team_lotus,37.0,3
1920,1973,6,3,mclaren,17.0,0
1921,1973,6,4,ferrari,9.0,0
1922,1973,6,5,shadow,5.0,0
1923,1973,6,6,brm,5.0,0
1924,1973,6,7,brabham,4.0,0
1925,1973,6,8,tecno,1.0,0
1926,1973,6,9,march,0.0,0
1927,1973,6,10,iso_marlboro,0.0,0
1928,1973,6,11,surtees,0.0,0
1929,1973,7,1,tyrrell,43.0,3
1930,1973,7,2,team_lotus,43.0,3
1931,1973,7,3,mclaren,26.0,1
1932,1973,7,4,ferrari,10.0,0
1933,1973,7,5,brabham,7.0,0
1934,1973,7,6,shadow,5.0,0
1935,1973,7,7,brm,5.0,0
1936,1973,7,8,tecno,1.0,0
1937,1973,7,9,march,0.0,0
1938,1973,7,10,iso_marlboro,0.0,0
1939,1973,7,11,surtees,0.0,0
1940,1973,8,1,team_lotus,52.0,4
1941,1973,8,2,tyrrell,51.0,3
1942,1973,8,3,mclaren,26.0,1
1943,1973,8,4,ferrari,12.0,0
1944,1973,8,5,brabham,11.0,0
1945,1973,8,6,shadow,5.0,0
1946,1973,8,7,brm,5.0,0
1947,1973,8,8,march,1.0,0
1948,1973,8,9,tecno,1.0,0
1949,1973,8,10,iso_marlboro,0.0,0
1950,1973,8,11,surtees,0.0,0
1951,1973,8,12,ensign,0.0,0
1952,1973,9,1,team_lotus,58.0,4
1953,1973,9,2,tyrrell,53.0,3
1954,1973,9,3,mclaren,35.0,2
1955,1973,9,4,brabham,12.0,0
1956,1973,9,5,ferrari,12.0,0
1957,1973,9,6,shadow,5.0,0
1958,1973,9,7,brm,5.0,0
1959,1973,9,8,march,4.0,0
1960,1973,9,9,tecno,1.0,0
1961,1973,9,10,iso_marlboro,0.0,0
1962,1973,9,11,surtees,0.0,0
1963,1973,9,12,ensign,0.0,0
1964,1973,10,1,tyrrell,62.0,4
1965,1973,10,2,team_lotus,58.0,4
1966,1973,10,3,mclaren,38.0,2
1967,1973,10,4,brabham,12.0,0
1968,1973,10,5,ferrari,12.0,0
1969,1973,10,6,march,8.0,0
1970,1973,10,7,brm,7.0,0
1971,1973,10,8,shadow,5.0,0
1972,1973,10,9,iso_marlboro,1.0,0
1973,1973,10,10,tecno,1.0,0
1974,1973,10,11,surtees,0.0,0
1975,1973,10,12,ensign,0.0,0
1976,1973,11,1,tyrrell,71.0,5
1977,1973,11,2,team_lotus,59.0,4
1978,1973,11,3,mclaren,42.0,2
1979,1973,11,4,brabham,14.0,0
1980,1973,11,5,ferrari,12.0,0
1981,1973,11,6,march,8.0,0
1982,1973,11,7,brm,7.0,0
1983,1973,11,8,shadow,5.0,0
1984,1973,11,9,surtees,3.0,0
1985,1973,11,10,iso_marlboro,1.0,0
1986,1973,11,11,tecno,1.0,0
1987,1973,11,12,ensign,0.0,0
1988,1973,12,1,tyrrell,77.0,5
1989,1973,12,2,team_lotus,68.0,5
1990,1973,12,3,mclaren,42.0,2
1991,1973,12,4,brabham,17.0,0
1992,1973,12,5,ferrari,12.0,0
1993,1973,12,6,brm,9.0,0
1994,1973,12,7,march,8.0,0
1995,1973,12,8,surtees,7.0,0
1996,1973,12,9,shadow,5.0,0
1997,1973,12,10,iso_marlboro,1.0,0
1998,1973,12,11,tecno,1.0,0
1999,1973,12,12,ensign,0.0,0
2000,1973,13,1,tyrrell,80.0,5
2001,1973,13,2,team_lotus,77.0,6
2002,1973,13,3,mclaren,46.0,2
2003,1973,13,4,brabham,18.0,0
2004,1973,13,5,ferrari,12.0,0
2005,1973,13,6,brm,9.0,0
2006,1973,13,7,march,8.0,0
2007,1973,13,8,surtees,7.0,0
2008,1973,13,9,shadow,5.0,0
2009,1973,13,10,iso_marlboro,1.0,0
2010,1973,13,11,tecno,1.0,0
2011,1973,13,12,ensign,0.0,0
2012,1973,14,1,team_lotus,83.0,6
2013,1973,14,2,tyrrell,82.0,5
2014,1973,14,3,mclaren,55.0,3
2015,1973,14,4,brabham,18.0,0
2016,1973,14,5,ferrari,12.0,0
2017,1973,14,6,brm,12.0,0
2018,1973,14,7,shadow,9.0,0
2019,1973,14,8,march,8.0,0
2020,1973,14,9,surtees,7.0,0
2021,1973,14,10,iso_marlboro,2.0,0
2022,1973,14,11,tecno,1.0,0
2023,1973,14,12,ensign,0.0,0
2024,1973,15,1,team_lotus,92.0,7
2025,1973,15,2,tyrrell,82.0,5
2026,1973,15,3,mclaren,58.0,3
2027,1973,15,4,brabham,22.0,0
2028,1973,15,5,march,14.0,0
2029,1973,15,6,ferrari,12.0,0
2030,1973,15,7,brm,12.0,0
2031,1973,15,8,shadow,9.0,0
2032,1973,15,9,surtees,7.0,0
2033,1973,15,10,iso_marlboro,2.0,0
2034,1973,15,11,tecno,1.0,0
2035,1973,15,12,ensign,0.0,0
2036,1974,1,1,mclaren,9.0,1
2037,1974,1,2,ferrari,6.0,0
2038,1974,1,3,brm,2.0,0
2039,1974,1,4,tyrrell,1.0,0
2040,1974,1,5,brabham,0.0,0
2041,1974,1,6,march,0.0,0
2042,1974,1,7,lola,0.0,0
2043,1974,1,8,team_lotus,0.0,0
2044,1974,1,9,surtees,0.0,0
2045,1974,1,10,iso_marlboro,0.0,0
2046,1974,1,11,shadow,0.0,0
2047,1974,2,1,mclaren,18.0,2
2048,1974,2,2,ferrari,12.0,0
2049,1974,2,3,team_lotus,4.0,0
2050,1974,2,4,surtees,3.0,0
2051,1974,2,5,brm,2.0,0
2052,1974,2,6,tyrrell,1.0,0
2053,1974,2,7,brabham,0.0,0
2054,1974,2,8,march,0.0,0
2055,1974,2,9,lola,0.0,0
2056,1974,2,10,shadow,0.0,0
2057,1974,2,11,iso_marlboro,0.0,0
2058,1974,3,1,mclaren,22.0,2
2059,1974,3,2,ferrari,12.0,0
2060,1974,3,3,brabham,9.0,1
2061,1974,3,4,brm,8.0,0
2062,1974,3,5,team_lotus,4.0,0
2063,1974,3,6,tyrrell,4.0,0
2064,1974,3,7,surtees,3.0,0
2065,1974,3,8,march,2.0,0
2066,1974,3,9,iso_marlboro,1.0,0
2067,1974,3,10,lola,0.0,0
2068,1974,3,11,shadow,0.0,0
2069,1974,3,12,hesketh,0.0,0
2070,1974,4,1,mclaren,26.0,2
2071,1974,4,2,ferrari,21.0,1
2072,1974,4,3,brabham,9.0,1
2073,1974,4,4,brm,8.0,0
2074,1974,4,5,tyrrell,6.0,0
2075,1974,4,6,march,5.0,0
2076,1974,4,7,team_lotus,4.0,0
2077,1974,4,8,surtees,3.0,0
2078,1974,4,9,iso_marlboro,1.0,0
2079,1974,4,10,shadow,0.0,0
2080,1974,4,11,hesketh,0.0,0
2081,1974,4,12,lola,0.0,0
2082,1974,4,13,trojan,0.0,0
2083,1974,4,14,amon,0.0,0
2084,1974,5,1,mclaren,35.0,3
2085,1974,5,2,ferrari,27.0,1
2086,1974,5,3,brm,10.0,0
2087,1974,5,4,tyrrell,10.0,0
2088,1974,5,5,brabham,9.0,1
2089,1974,5,6,march,5.0,0
2090,1974,5,7,team_lotus,4.0,0
2091,1974,5,8,surtees,3.0,0
2092,1974,5,9,iso_marlboro,1.0,0
2093,1974,5,10,shadow,0.0,0
2094,1974,5,11,lola,0.0,0
2095,1974,5,12,trojan,0.0,0
2096,1974,5,13,hesketh,0.0,0
2097,1974,5,14,ensign,0.0,0
2098,1974,5,15,token,0.0,0
2099,1974,5,16,amon,0.0,0
2100,1974,6,1,mclaren,37.0,3
2101,1974,6,2,ferrari,30.0,1
2102,1974,6,3,tyrrell,16.0,0
2103,1974,6,4,team_lotus,13.0,1
2104,1974,6,5,brabham,10.0,1
2105,1974,6,6,brm,10.0,0
2106,1974,6,7,march,5.0,0
2107,1974,6,8,shadow,4.0,0
2108,1974,6,9,surtees,3.0,0
2109,1974,6,10,iso_marlboro,1.0,0
2110,1974,6,11,lola,0.0,0
2111,1974,6,12,trojan,0.0,0
2112,1974,6,13,hesketh,0.0,0
2113,1974,6,14,ensign,0.0,0
2114,1974,6,15,token,0.0,0
2115,1974,6,16,amon,0.0,0
2116,1974,7,1,mclaren,40.0,3
2117,1974,7,2,ferrari,30.0,1
2118,1974,7,3,tyrrell,25.0,1
2119,1974,7,4,team_lotus,13.0,1
2120,1974,7,5,brabham,10.0,1
2121,1974,7,6,brm,10.0,0
2122,1974,7,7,shadow,6.0,0
2123,1974,7,8,march,5.0,0
2124,1974,7,9,hesketh,4.0,0
2125,1974,7,10,surtees,3.0,0
2126,1974,7,11,lola,1.0,0
2127,1974,7,12,iso_marlboro,1.0,0
2128,1974,7,13,trojan,0.0,0
2129,1974,7,14,ensign,0.0,0
2130,1974,7,15,token,0.0,0
2131,1974,7,16,amon,0.0,0
2132,1974,8,1,mclaren,42.0,3
2133,1974,8,2,ferrari,39.0,2
2134,1974,8,3,tyrrell,27.0,1
2135,1974,8,4,team_lotus,13.0,1
2136,1974,8,5,brabham,10.0,1
2137,1974,8,6,brm,10.0,0
2138,1974,8,7,shadow,6.0,0
2139,1974,8,8,march,5.0,0
2140,1974,8,9,hesketh,4.0,0
2141,1974,8,10,surtees,3.0,0
2142,1974,8,11,lola,1.0,0
2143,1974,8,12,iso_marlboro,1.0,0
2144,1974,8,13,trojan,0.0,0
2145,1974,8,14,ensign,0.0,0
2146,1974,8,15,token,0.0,0
2147,1974,8,16,amon,0.0,0
2148,1974,9,1,ferrari,45.0,2
2149,1974,9,2,mclaren,43.0,3
2150,1974,9,3,tyrrell,30.0,1
2151,1974,9,4,team_lotus,22.0,2
2152,1974,9,5,brabham,10.0,1
2153,1974,9,6,brm,10.0,0
2154,1974,9,7,shadow,6.0,0
2155,1974,9,8,march,5.0,0
2156,1974,9,9,hesketh,4.0,0
2157,1974,9,10,surtees,3.0,0
2158,1974,9,11,lola,1.0,0
2159,1974,9,12,iso_marlboro,1.0,0
2160,1974,9,13,trojan,0.0,0
2161,1974,9,14,ensign,0.0,0
2162,1974,9,15,token,0.0,0
2163,1974,9,16,amon,0.0,0
2164,1974,10,1,mclaren,49.0,3
2165,1974,10,2,ferrari,48.0,2
2166,1974,10,3,tyrrell,39.0,2
2167,1974,10,4,team_lotus,26.0,2
2168,1974,10,5,brabham,11.0,1
